SYMBOL	TRANSCRIPT	COHORT	CANCER_TYPE	METHODS	MUTATIONS	SAMPLES	%_SAMPLES_COHORT	QVALUE_COMBINATION	ROLE	CGC_GENE	CGC_CANCER_GENE	DOMAINS	2D_CLUSTERS	3D_CLUSTERS	EXCESS_MIS	EXCESS_NON	EXCESS_SPL	IS_DRIVER	TOTAL_SAMPLES
APC	ENST00000257430	CBIOP_WXS_LUAD_VALLEN_2018	LUAD	combination	5	3.0	0.0638297872340425	0.0623493127976682	LoF	True	False				0.9268548005579692	0.9906415061693452	0.9906415061693452	True	47
APC	ENST00000257430	TCGA_WXS_LUAD	LUAD	combination	34	27.0	0.0482142857142857	0.0025223344145528	LoF	True	False		418:418		0.4020815854866126	0.768909334640629	0.768909334640629	True	560
APC	ENST00000257430	CBIOP_WXS_SKCM_BROAD	MEL	combination	16	7.0	0.0795454545454545	0.0010916562127691	LoF	True	False				0.888662636991571	0.9646311634835204	0.0	True	88
APC	ENST00000257430	TCGA_WXS_MEL	MEL	combination	72	62.0	0.1330472103004291	3.5849585169651727e-06	LoF	True	False				0.3092055200899944	0.6642311775031603	0.0	True	466
APC	ENST00000257430	HARTWIG_WGS_MT_2023	MT	mutpanning	4	3.0	0.125	1.5284583226831417e-06	LoF	True	False				0.4496017840887533	0.9799514542820642	0.9799514542820642	True	24
APC	ENST00000257430	HARTWIG_WGS_NETNOS_2023	NETNOS	cbase	4	3.0	0.1304347826086956	2.884249281165677e-07	LoF	True	False				0.6267728098204295	0.9797972709961864	0.0	True	23
APC	ENST00000257430	HARTWIG_WGS_NSCLC_2023	NSCLC	cbase,mutpanning	36	26.0	0.0509803921568627	0.000384904522292	LoF	True	False				0.786111931955357	0.8914295270528357	0.0	True	510
APC	ENST00000257430	CBIOP_WXS_PRAD_BROAD	PRAD	combination	4	4.0	0.0357142857142857	0.0084415312117541	LoF	True	False				0.0	0.935133888473736	0.0	True	112
APC	ENST00000257430	CBIOP_WXS_PRAD_MSKCC_DCFI_2018_PRY	PRAD	cbase,mutpanning	13	12.0	0.0538116591928251	9.97340745629639e-07	LoF	True	False				0.620119661007137	0.9463073461659354	0.0	True	223
APC	ENST00000257430	OTHER_WGS_PRAD_CPGEA_2021	PRAD	cbase,mutpanning	9	7.0	0.0336538461538461	9.209681927784863e-10	LoF	True	False				0.9204679551991974	0.9920379478769016	0.0	True	208
APC	ENST00000257430	CBIOP_WXS_PRAD_MSKCC_DCFI_2018_MET	PRAD	mutpanning	13	9.0	0.027027027027027	2.3883283344957664e-06	LoF	True	False				0.0	0.9426595715424632	0.9426595715424632	True	333
APC	ENST00000257430	TCGA_WXS_PRAD	PRAD	dndscv,cbase,mutpanning	10	9.0	0.0182186234817813	4.762948167044304e-12	LoF	True	False				0.4467895708268503	0.9766741216243408	0.0	True	494
APC	ENST00000257430	CBIOP_WXS_PRAD_SU2C_2019	PRAD	cbase,mutpanning	35	24.0	0.054054054054054	6.7009066038690875e-16	LoF	True	False		1307:1307		0.5161663822403039	0.939771533003791	0.939771533003791	True	444
APC	ENST00000257430	HARTWIG_WGS_PROSTATE_2023	PROSTATE	dndscv,cbase,mutpanning	27	20.0	0.048076923076923	3.3992299964497923e-19	LoF	True	False				0.4102840609137256	0.9687181220853176	0.0	True	416
APC	ENST00000257430	HARTWIG_WGS_READ_2023	READ	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning	67	35.0	0.6481481481481481	8.562399518643641e-45	LoF	True	True	PF16633:1282:1368,PF05923:1372:1393	876:876		0.0	0.996755790496808	0.996755790496808	True	54
APC	ENST00000257430	CBIOP_WXS_EGC_TMUCIH_2015	STAD	combination	9	8.0	0.1025641025641025	0.0046853651200038	LoF	True	False				0.5995248874408183	0.9381491740969592	0.0	True	78
APC	ENST00000257430	CBIOP_WGS_STAD_ONCOSG_2018	STAD	combination	10	8.0	0.0544217687074829	0.0004161464492087	LoF	True	False				0.5758576029368	0.9178041956677736	0.0	True	147
APC	ENST00000257430	PCAWG_WGS_STOMACH_ADENOCA	STAD	combination	3	2.0	0.0294117647058823	1.529405372939776e-05	LoF	True	False				0.0	0.9781889239238836	0.0	True	68
APC	ENST00000257430	TCGA_WXS_STAD	STAD	oncodrivefml,dndscv,cbase,mutpanning	37	28.0	0.0642201834862385	1.638828107242591e-14	LoF	True	False				0.1195910494367131	0.9260875370049584	0.9260875370049584	True	436
APC	ENST00000257430	HARTWIG_WGS_STOMACH_2023	STOMACH	combination	5	5.0	0.1111111111111111	5.145158156391829e-05	LoF	True	False				0.7353497705118952	0.9878209059528966	0.0	True	45
APC	ENST00000257430	TCGA_WXS_UM	UM	combination	2	2.0	0.025	0.0088734370374648	Act	True	False				0.9588408040703732	0.0	0.0	True	80
APC	ENST00000257430	CBIOP_WXS_VSC_CUK_2018	VULVA	smregions	3	3.0	0.2	0.0039893750224096	Act	True	False	PF05937:2670:2843			0.9480535476266548	0.0	0.0	True	15
AR	ENST00000374690	HARTWIG_WGS_BRCA_2023	BRCA	mutpanning	32	25.0	0.0302663438256658	0.0035087771317037	LoF	True	False				0.61270919762245	0.8235484843975265	0.0	True	826
AR	ENST00000374690	ICGC_WXS_CHOL_BTCA_JP_2019	CHOL	combination	6	5.0	0.0209205020920502	0.0802698135874565	Act	True	False				0.7537605058026442	0.0	0.0	True	239
AR	ENST00000374690	HARTWIG_WGS_COAD_2023	COAD	mutpanning	12	6.0	0.048	0.0004993019710693	Act	True	False				0.9237623791661334	0.0	0.0	True	125
AR	ENST00000374690	CBIOP_WXS_DLBCL_DFCI_2018	DLBCLNOS	combination	6	5.0	0.0413223140495867	0.0661844729640814	Act	True	False				0.73036776377882	0.0	0.0	True	121
AR	ENST00000374690	HARTWIG_WGS_GBC_2023	GBC	combination	2	2.0	0.0909090909090909	0.0121411225896023	Act	True	False				0.9504966863772653	0.0	0.0	True	22
AR	ENST00000374690	CPTAC_WXS_GBM_2020	GBM	combination	3	3.0	0.0303030303030303	0.0001621197819727	LoF	True	False				0.98078477950351	0.997582265052423	0.0	True	99
AR	ENST00000374690	HARTWIG_WGS_LMS_2023	LMS	combination	3	2.0	0.0465116279069767	0.0229550489371286	Act	True	False				0.9574165395511584	0.0	0.0	True	43
AR	ENST00000374690	ICGC_WGS_NPC_ORCA_IN_2019	NPC	combination	2	2.0	0.1666666666666666	9.49517064376022e-05	Act	True	False				0.9720523074282618	0.0	0.0	True	12
AR	ENST00000374690	HARTWIG_WGS_NSCLC_2023	NSCLC	combination	29	23.0	0.0450980392156862	0.0599760098159929	ambiguous	True	False				0.3339772860075891	0.3169434826336056	0.0	True	510
AR	ENST00000374690	OTHER_WGS_MM_NATLEUK2018	PCM	cbase	13	13.0	0.0139335476956055	0.0311150421625887	LoF	True	False				0.7499739037016546	0.90147584602932	0.0	True	933
AR	ENST00000374690	CBIOP_WXS_PRAD_MSKCC_DCFI_2018_PRY	PRAD	oncodriveclustl,smregions,mutpanning,hotmaps	19	18.0	0.0807174887892376	3.883012415612445e-23	Act	True	True	PF00104:696:879	702:702,878:878	702,878,742	0.883719721950409	0.0	0.0	True	223
AR	ENST00000374690	CBIOP_WXS_PRAD_MSKCC_DCFI_2018_MET	PRAD	oncodrivefml,oncodriveclustl,dndscv,smregions,mutpanning,hotmaps	39	35.0	0.1051051051051051	3.5394242806308658e-37	Act	True	True	PF00104:696:879	875:878	742,702,878,875,903	0.864220299166023	0.0	0.0	True	333
AR	ENST00000374690	CBIOP_WXS_PRAD_SU2C_2019	PRAD	oncodrivefml,oncodriveclustl,dndscv,smregions,mutpanning,hotmaps	86	69.0	0.1554054054054054	4.364320123591006e-45	Act	True	True	PF00104:696:879	875:878,702:702	877,878,875,889,702,893,742,903	0.8457964867947858	0.0	0.0	True	444
AR	ENST00000374690	HARTWIG_WGS_PROSTATE_2023	PROSTATE	oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	128	82.0	0.1971153846153846	7.4262137497787995e-53	Act	True	False	PF00104:696:879	702:702,875:878	702,742,891,875,878,877	0.9890909992404868	0.973031051030331	0.0	True	416
AR	ENST00000374690	CBIOP_WGS_STAD_ONCOSG_2018	STAD	combination	10	10.0	0.0680272108843537	0.0001152449562308	Act	True	False				0.9207729488077748	0.0	0.0	True	147
AR	ENST00000374690	TCGA_WXS_STAD	STAD	combination	20	18.0	0.0412844036697247	0.0142136406963634	Act	True	False		809:814		0.491741371416113	0.0	0.0	True	436
AR	ENST00000374690	HARTWIG_WGS_STOMACH_2023	STOMACH	combination	3	2.0	0.0444444444444444	8.689023794088701e-05	LoF	True	False				0.9187760746568234	0.994619458591544	0.0	True	45
ARAF	ENST00000377045	TCGA_WXS_CHOL	CHOL	combination	2	2.0	0.0555555555555555	0.0005308879931323	Act	True	True		216:216		0.9894792258068664	0.0	0.0	True	36
ARAF	ENST00000377045	TCGA_WXS_LUAD	LUAD	combination	8	7.0	0.0125	0.0585459478857177	Act	True	True		214:214		0.4017988861168277	0.0	0.0	True	560
ARAF	ENST00000377045	CBIOP_WXS_SCLC_UCOLOGNE_2015	SCLC	combination	9	4.0	0.0373831775700934	0.2046428599261536	Act	True	False				0.6015639725312023	0.0	0.0	True	107
ARHGAP35	ENST00000672722	TCGA_WXS_AML	AML	combination	2	2.0	0.0142857142857142	0.0004683826388675	LoF	True	False				0.7786226594978907	0.9817640434748492	0.0	True	140
ARHGAP35	ENST00000672722	CBIOP_WXS_BCC_UNIGE_2016_TREAT	BCC	combination	5	3.0	0.2727272727272727	5.045305758220488e-06	LoF	True	False				0.52071015977602	0.9824040166294984	0.0	True	11
ARHGAP35	ENST00000672722	CBIOP_WXS_BCC_UNIGE_2016_UNTREAT	BCC	combination	20	16.0	0.2105263157894736	9.708205116712772e-05	LoF	True	False				0.3931768545536961	0.9243001319115224	0.0	True	76
ARHGAP35	ENST00000672722	PCAWG_WGS_BLADDER_TCC	BLCA	combination	3	3.0	0.1304347826086956	0.0031380127226279	LoF	True	False				0.7465097389298851	0.957901064758997	0.0	True	23
ARHGAP35	ENST00000672722	TCGA_WXS_BLCA	BLCA	oncodrivefml,cbase	31	24.0	0.0583941605839416	1.627283998110528e-08	LoF	True	False				0.6160484556259531	0.8921706257426091	0.0	True	411
ARHGAP35	ENST00000672722	CPTAC_WXS_BRCA_2020	BRCA	combination	3	3.0	0.0236220472440944	0.0543011658791884	Act	True	False				0.7883217185471147	0.0	0.0	True	127
ARHGAP35	ENST00000672722	OTHER_WGS_BRCA_SCANB_TNBC_2019	BRCA	combination	5	3.0	0.0126582278481012	0.0025605003071114	LoF	True	False				0.5981742588777914	0.943435617381896	0.0	True	237
ARHGAP35	ENST00000672722	PCAWG_WGS_KIDNEY_RCC	CCRCC	combination	6	4.0	0.0279720279720279	0.0002686666542324	LoF	True	False				0.7797441400370935	0.9758360296285836	0.9758360296285836	True	143
ARHGAP35	ENST00000672722	TCGA_WXS_LUSC	LUSC	oncodrivefml,dndscv,cbase,mutpanning	31	24.0	0.0508474576271186	3.186384788648032e-13	LoF	True	False				0.8065949985581963	0.9573065883483238	0.0	True	472
ARHGAP35	ENST00000672722	TCGA_WXS_OVT	OVT	combination	20	10.0	0.0244498777506112	0.00888395685257	LoF	True	False				0.3519508893966221	0.9392610629499348	0.0	True	409
ARHGAP35	ENST00000672722	HARTWIG_WGS_UCEC_2023	UCEC	combination	2	2.0	0.0625	0.0018538486135863	LoF	True	True				0.7250873650472726	0.9804308788057304	0.0	True	32
ARHGAP35	ENST00000672722	CPTAC_WXS_UCEC_2020	UCEC	combination	12	8.0	0.0792079207920792	0.0073175240302251	LoF	True	True				0.6739664483520224	0.9570134067788728	0.0	True	101
ARHGAP35	ENST00000672722	PCAWG_WGS_UTERUS_ADENOCA	UCEC	oncodrivefml,dndscv,cbase	6	5.0	0.1136363636363636	6.587746774233039e-13	LoF	True	True				0.758208193000702	0.994260392083001	0.0	True	44
ARHGAP35	ENST00000672722	TCGA_WXS_UCEC	UCEC	oncodrivefml,dndscv,cbase,mutpanning	62	47.0	0.0912621359223301	5.353969159069825e-19	LoF	True	True				0.699693259355297	0.9657919815795036	0.0	True	515
ARHGAP35	ENST00000672722	HARTWIG_WGS_UTUC_2023	UTUC	smregions	5	3.0	0.1071428571428571	0.0003228857600208	LoF	True	False	PF01846:487:547			0.8117075798840175	0.9540335203806384	0.0	True	28
ARHGAP5	ENST00000345122	CBIOP_WXS_BLCA_BGI	BLCA	hotmaps	6	4.0	0.050632911392405	0.0135537009234851	Act	True	False			1105	0.8099575323005487	0.0	0.0	True	79
ARHGAP5	ENST00000345122	ICGC_WXS_BLCA_BLCA_CN_2019	BLCA	hotmaps	5	3.0	0.029126213592233	0.0906215854711313	Act	True	False			1105	0.6822116376769556	0.0	0.0	True	103
ARHGAP5	ENST00000345122	ICGC_WXS_PAAD_PACA_AU_2019	PAAD	combination	2	2.0	0.0149253731343283	0.0010963114257313	LoF	True	False				0.9267872414391208	0.9931615171434008	0.0	True	134
ARHGAP5	ENST00000345122	CBIOP_WXS_MM_BROAD_UNTREAT	PCM	combination	2	2.0	0.0219780219780219	0.0003462577641784	LoF	True	False				0.9122212745684768	0.9924298169798632	0.0	True	91
ARHGAP5	ENST00000345122	OTHER_WGS_MM_NATLEUK2018	PCM	smregions,hotmaps	12	12.0	0.0128617363344051	8.95791948718283e-08	Act	True	False	PF01846:485:545	489:494	494,489	0.6906506394322166	0.0	0.0	True	933
ARHGAP5	ENST00000345122	OTHER_WGS_PLMESO_MESOMICS_2016	PLMESO	combination	2	2.0	0.0204081632653061	0.0004126813283849	LoF	True	False				0.7245098311260368	0.9769546855125864	0.0	True	98
ARHGAP5	ENST00000345122	ICGC_WXS_WDTC_THCA_SA_2019	WDTC	smregions	3	3.0	0.0123456790123456	7.9755005097393e-07	LoF	True	False	PF00620:1275:1421	1293:1293		0.8685613571594818	0.9805004958499478	0.0	True	243
ARHGEF10	ENST00000349830	ICGC_WXS_BLCA_BLCA_CN_2019	BLCA	combination	3	3.0	0.029126213592233	0.0008557596293789	LoF	True	False				0.458265801895685	0.8723417669998792	0.0	True	103
ARHGEF10	ENST00000349830	OTHER_WXS_SCC_NATCOM2018	CSCC	combination	6	5.0	0.131578947368421	0.00284336370207	LoF	True	False				0.0	0.8596858337361616	0.0	True	38
ARHGEF10	ENST00000349830	HARTWIG_WGS_NSCLC_2023	NSCLC	combination	8	7.0	0.0137254901960784	0.074670989995317	Act	True	False		394:395		0.3250680407706973	0.0	0.0	True	510
ARHGEF10	ENST00000349830	CBIOP_WXS_SCLC_UCOLOGNE_2015	SCLC	combination	8	7.0	0.0654205607476635	0.1250928146814581	LoF	True	False				0.9043646066294784	0.9614977575055574	0.9614977575055574	True	107
ARHGEF10L	ENST00000361221	CBIOP_WXS_BCC_UNIGE_2016_TREAT	BCC	combination	4	4.0	0.3636363636363636	0.000339360882831	LoF	True	False				0.7761018634149927	0.962389014000398	0.0	True	11
ARHGEF10L	ENST00000361221	PCAWG_WGS_KIDNEY_RCC	CCRCC	combination	3	2.0	0.0139860139860139	0.0002460598827222	LoF	True	False				0.4390803821163888	0.9449043659197368	0.0	True	143
ARHGEF12	ENST00000397843	PCAWG_WGS_BREAST_ADENOCA	BRCA	combination	3	3.0	0.0153846153846153	0.0097032653534314	LoF	True	False				0.2677297473094847	0.9491584936004968	0.0	True	195
ARHGEF12	ENST00000397843	CPTAC_WXS_CCRCC_2020	CCRCC	combination	4	3.0	0.0272727272727272	0.0360142381609462	Act	True	False				0.782897779654193	0.0	0.0	True	110
ARID1A	ENST00000324856	CGCI_WGS_BL_2020	BL	oncodrivefml,dndscv,cbase,mutpanning	27	20.0	0.2777777777777778	1.2443725852611416e-38	LoF	True	False		1335:1335		0.9205681956795644	0.9989550520345928	0.9989550520345928	True	72
ARID1A	ENST00000324856	PEDCBIOP_WXS_BLY_PRY	BL	oncodrivefml,cbase	2	2.0	0.1333333333333333	1.044173796129664e-12	LoF	True	False				0.0	0.998413040356468	0.0	True	15
ARID1A	ENST00000324856	CBIOP_WXS_BLCA_DFARBER_MSKCC_2014	BLCA	dndscv,cbase,mutpanning	14	10.0	0.2	1.279724074717082e-08	LoF	True	False				0.6336750531660919	0.977611933077126	0.977611933077126	True	50
ARID1A	ENST00000324856	CBIOP_WXS_BLCA_UTUC_IGBMC_2021	BLCA	cbase	5	4.0	0.1333333333333333	3.8932152624085646e-08	LoF	True	False				0.8764144140638381	0.992017155155624	0.992017155155624	True	30
ARID1A	ENST00000324856	CBIOP_WXS_BLCA_VALLEN_2018	BLCA	oncodrivefml,cbase,mutpanning	11	4.0	0.1481481481481481	2.8424498093594466e-23	LoF	True	False				0.795769885941234	0.9843289066428696	0.9843289066428696	True	27
ARID1A	ENST00000324856	HARTWIG_WGS_BLCA_2023	BLCA	oncodrivefml,dndscv,cbase,mutpanning	51	29.0	0.2013888888888889	4.548692208121838e-19	LoF	True	False				0.6827362166130898	0.957894031310565	0.0	True	144
ARID1A	ENST00000324856	CBIOP_WXS_BLCA_BGI	BLCA	oncodrivefml,dndscv,cbase,mutpanning	20	12.0	0.1518987341772152	4.456502871212253e-28	LoF	True	False				0.7037354193306528	0.9917308645382296	0.0	True	79
ARID1A	ENST00000324856	ICGC_WXS_BLCA_BLCA_CN_2019	BLCA	oncodrivefml,dndscv,cbase,mutpanning	15	12.0	0.116504854368932	4.075766752747767e-24	LoF	True	False				0.4396554240127583	0.9867219751307584	0.0	True	103
ARID1A	ENST00000324856	PCAWG_WGS_BLADDER_TCC	BLCA	cbase,mutpanning	6	5.0	0.217391304347826	2.8478058945077856e-10	LoF	True	False				0.0	0.9753147499697148	0.0	True	23
ARID1A	ENST00000324856	TCGA_WXS_BLCA	BLCA	oncodrivefml,dndscv,cbase,mutpanning	127	86.0	0.2092457420924574	1.0838250933650892e-32	LoF	True	False		1085:1085		0.6201824003314047	0.9713384003169148	0.9713384003169148	True	411
ARID1A	ENST00000324856	CBIOP_WXS_BRCA_MBCP_MET_TREAT_2020	BRCA	combination	3	3.0	0.0909090909090909	0.0008537568379239	LoF	True	True				0.0	0.9613081775948324	0.0	True	33
ARID1A	ENST00000324856	CBIOP_WXS_BRCA_MBCP_MET_NOTREAT_2020	BRCA	combination	4	4.0	0.0888888888888888	6.796228992255841e-06	LoF	True	True				0.0	0.9876604805652864	0.0	True	45
ARID1A	ENST00000324856	ICGC_WXS_BRCA_BRCA_UK_2019	BRCA	cbase	3	4.0	0.0421052631578947	1.9103321777828144e-05	LoF	True	True				0.5152220746470938	0.9766432053240836	0.0	True	95
ARID1A	ENST00000324856	ICGC_WGS_BRCA_BRCA_EU_2019	BRCA	oncodrivefml,mutpanning	12	7.0	0.0144927536231884	6.824311362494599e-07	LoF	True	True				0.0	0.91073726356409	0.0	True	483
ARID1A	ENST00000324856	OTHER_WGS_BRCA_SCANB_TNBC_2019	BRCA	combination	4	2.0	0.0084388185654008	2.76691487626748e-07	LoF	True	True				0.0	0.9632088646031696	0.9632088646031696	True	237
ARID1A	ENST00000324856	HARTWIG_WGS_BRCA_2023	BRCA	oncodrivefml,dndscv,cbase,mutpanning	43	37.0	0.0447941888619854	3.3788777673379974e-08	LoF	True	True				0.4314269026511639	0.9166935443715828	0.0	True	826
ARID1A	ENST00000324856	PCAWG_WGS_BREAST_ADENOCA	BRCA	cbase	5	5.0	0.0256410256410256	0.000760399501825	LoF	True	True				0.4784079170754075	0.9583694314698652	0.0	True	195
ARID1A	ENST00000324856	TCGA_WXS_BRCA	BRCA	oncodrivefml,dndscv,cbase,mutpanning	40	29.0	0.0287413280475718	6.501908798961445e-21	LoF	True	True				0.5221546708368916	0.9713146340739284	0.9713146340739284	True	1009
ARID1A	ENST00000324856	TCGA_WXS_CCRCC	CCRCC	cbase,mutpanning	14	11.0	0.0307262569832402	4.454514806448617e-05	LoF	True	True				0.5781243692753032	0.911082318535304	0.0	True	358
ARID1A	ENST00000324856	TCGA_WXS_CESC	CESC	oncodrivefml,dndscv,cbase,mutpanning	15	12.0	0.0416666666666666	2.8950158647765226e-08	LoF	True	False				0.0	0.9155686686414926	0.0	True	288
ARID1A	ENST00000324856	HARTWIG_WGS_CHOL_2023	CHOL	oncodrivefml,dndscv,cbase,mutpanning	7	7.0	0.0875	2.1521626883654512e-14	LoF	True	False				0.5664307601578137	0.9915882933517884	0.0	True	80
ARID1A	ENST00000324856	PCAWG_WGS_BILIARY_ADENOCA	CHOL	oncodrivefml,dndscv,cbase,mutpanning	4	3.0	0.088235294117647	1.7223294014704636e-13	LoF	True	False				0.0	0.9941354688466036	0.0	True	34
ARID1A	ENST00000324856	ICGC_WXS_CHOL_BTCA_JP_2019	CHOL	oncodrivefml,dndscv,cbase,mutpanning	25	18.0	0.0753138075313807	2.1912482328796703e-31	LoF	True	False				0.243118811849873	0.9893056941032098	0.0	True	239
ARID1A	ENST00000324856	CBIOP_WXS_CLL_IUOPA_2015	CLLSLL	cbase,mutpanning	7	7.0	0.0138339920948616	2.849884814870416e-05	LoF	True	False				0.9407943568214636	0.9956188314697004	0.0	True	506
ARID1A	ENST00000324856	ICGC_WXS_CLLSLL_CLLE_ES_2019	CLLSLL	combination	2	2.0	0.0294117647058823	0.0002941315918118	LoF	True	False				0.968796701903255	0.9974695939121252	0.0	True	68
ARID1A	ENST00000324856	CPTAC_WXS_COAD_2020	COAD	cbase,mutpanning	9	7.0	0.0679611650485436	4.437419346996882e-07	LoF	True	False				0.4306793146222359	0.9811607177847638	0.0	True	103
ARID1A	ENST00000324856	HARTWIG_WGS_COAD_2023	COAD	oncodrivefml,cbase,mutpanning	12	9.0	0.072	4.957137299325671e-10	LoF	True	False				0.8555888389859032	0.9880395444758086	0.0	True	125
ARID1A	ENST00000324856	ICGC_WXS_COADREAD_COCA_CN_VARSCAN_2019	COADREAD	combination	4	3.0	0.0303030303030303	9.59826328142683e-05	LoF	True	False				0.013449239696879	0.9375790087706952	0.9375790087706952	True	99
ARID1A	ENST00000324856	HARTWIG_WGS_COADREAD_2023	COADREAD	oncodrivefml,dndscv,cbase,mutpanning	40	35.0	0.0662878787878787	8.0222923258462145e-22	LoF	True	False				0.4883732823923076	0.9769775381411548	0.9769775381411548	True	528
ARID1A	ENST00000324856	PCAWG_WGS_COLORECT_ADENOCA	COADREAD	combination	4	3.0	0.0576923076923076	1.7141885044762854e-06	LoF	True	False				0.0	0.9857729216296646	0.0	True	52
ARID1A	ENST00000324856	TCGA_WXS_COADREAD	COADREAD	oncodrivefml,dndscv,cbase,mutpanning	27	22.0	0.0410447761194029	3.6776976148132735e-16	LoF	True	False				0.1922254949915658	0.9702446620248336	0.0	True	536
ARID1A	ENST00000324856	OTHER_WGS_DLBCL_NATCOM_2018	DLBCLNOS	oncodrivefml,dndscv,cbase	7	7.0	0.0457516339869281	3.344129831303161e-06	LoF	True	False				0.1022965627096497	0.974886831560662	0.0	True	153
ARID1A	ENST00000324856	TCGA_WXS_DLBCLNOS	DLBCLNOS	oncodrivefml,cbase	4	3.0	0.081081081081081	3.3094099515011054e-08	LoF	True	False				0.2726540437984426	0.9732580475154126	0.0	True	37
ARID1A	ENST00000324856	HARTWIG_WGS_EGC_2023	EGC	dndscv	6	3.0	0.1428571428571428	3.9684319084340176e-05	LoF	True	False				0.0	0.9881988117387824	0.9881988117387824	True	21
ARID1A	ENST00000324856	CBIOP_WXS_ESCA_EGC_TRAP_2020	ESCA	combination	5	4.0	0.1290322580645161	0.0067375993346207	LoF	True	False				0.3496063360870799	0.9544304010623448	0.0	True	31
ARID1A	ENST00000324856	ICGC_WGS_ESCA_ESAD_UK_2019	ESCA	oncodrivefml,dndscv,cbase,mutpanning	33	23.0	0.0744336569579288	1.8912461177051223e-30	LoF	True	False				0.8549479373705494	0.9968538301060574	0.9968538301060574	True	309
ARID1A	ENST00000324856	CBIOP_WXS_ESCA_BROAD	ESCA	oncodrivefml,cbase,mutpanning	15	13.0	0.0890410958904109	5.73038316728723e-13	LoF	True	False				0.522987097290125	0.9769883725850668	0.0	True	146
ARID1A	ENST00000324856	PCAWG_WGS_ESO_ADENOCA	ESCA	oncodrivefml,dndscv,cbase,mutpanning	21	14.0	0.1443298969072164	2.0391275878084003e-25	LoF	True	False				0.8421012846696518	0.9970742209832898	0.9970742209832898	True	97
ARID1A	ENST00000324856	TCGA_WXS_ESCA	ESCA	mutpanning	14	14.0	0.0769230769230769	9.82157599774662e-09	LoF	True	False				0.0	0.9411256217677714	0.0	True	182
ARID1A	ENST00000324856	HARTWIG_WGS_ESCC_2023	ESCC	oncodrivefml,dndscv,cbase,mutpanning	22	17.0	0.1214285714285714	8.031464384179832e-21	LoF	True	False		471:471		0.649684519074117	0.9933856704456246	0.0	True	140
ARID1A	ENST00000324856	HARTWIG_WGS_GBC_2023	GBC	combination	4	3.0	0.1363636363636363	9.93572731611336e-05	LoF	True	False				0.8538564224476988	0.9883135639667272	0.0	True	22
ARID1A	ENST00000324856	ICGC_WXS_GBM_GBM_CN_2019	GBM	oncodrivefml,cbase,mutpanning	3	3.0	0.0384615384615384	2.6055817438742573e-10	LoF	True	False				0.8455851235891929	0.9954757250430664	0.0	True	78
ARID1A	ENST00000324856	HARTWIG_WGS_HCC_2023	HCC	dndscv,cbase,mutpanning	9	6.0	0.1153846153846153	4.1585558032564287e-10	LoF	True	False				0.840614359561461	0.982983772630909	0.982983772630909	True	52
ARID1A	ENST00000324856	CBIOP_WXS_HCC_AMC_PRV	HCC	cbase,mutpanning	8	7.0	0.0303030303030303	1.8917292321589032e-08	LoF	True	False				0.1973636059662663	0.9684585442720176	0.9684585442720176	True	231
ARID1A	ENST00000324856	ICGC_WXS_HCC_LICA_CN_VARSCAN_2019	HCC	oncodrivefml,dndscv,cbase,mutpanning	15	13.0	0.0742857142857142	5.583072760988236e-28	LoF	True	False				0.7521367081834254	0.9846757502755306	0.9846757502755306	True	175
ARID1A	ENST00000324856	ICGC_WXS_HCC_LICA_FR_2019	HCC	oncodrivefml,cbase,mutpanning	27	17.0	0.0805687203791469	8.376865092740631e-26	LoF	True	False				0.6537696554703031	0.9660096762913628	0.0	True	211
